Year,Month,Site,Type,Easting,Northing,PM10,PM10_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2017,2,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,11.71785714,8.995927,89.3208075,1009.781967,81.82449324,6.66725412,43.93051057,4.282046766,0.51285372,Rural Areas,0.002406169,3.606069758
2017,2,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,13.148,12.02703,85.75849097,1009.77076,96.65496517,3.0589919,42.28631407,5.48266563,0.4444524,Rural Areas,0.000329703,35.00838955
2017,2,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,18.66086957,10.46772,85.32805175,1009.771487,104.2544098,3.636941673,37.8271564,5.773800648,0.39206644,Rural Areas,0.004255575,10.42225267
2017,2,South Lanarkshire Uddingston,Roadside,269657,660305.7,11.22142857,9.944023,85.97089851,1009.771615,101.7981366,3.410581791,41.70545468,5.432198828,0.59549228,Other Urban Areas,0.003043487,7.476428806
2017,2,Stirling Craig's Roundabout,Roadside,279955,693012,13.62142857,9.076556,86.10074132,1009.647995,107.240277,4.285848627,46.3556827,5.886218065,0.43823252,Other Urban Areas,0.003768081,23.09566273
2017,2,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,10.51071429,9.374695,87.43927046,1009.593526,123.4617526,5.009422482,34.79121823,5.18492953,0.51283716,Rural Areas,0.003248761,29.32199251
2017,2,West Lothian Broxburn,Roadside,308314.04,672230.25,15.63214286,11.08879,84.82825738,1009.633741,71.60351135,4.902526329,59.25109116,5.176032821,0.59889012,Rural Areas,0.002226321,7.21704839
2017,2,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,NA,10.16043,85.9371805,1009.627026,90.31886285,5.543600525,55.9094876,5.502675386,0.50465188,Other Urban Areas,0.001445779,6.003113457
2017,2,West Lothian Newton,Roadside,309258,677728.99,17.64285714,11.61226,85.2936277,1009.629866,72.17603817,6.131644358,59.44509512,5.107516407,0.49520144,Rural Areas,5.22E-05,5.755533574
2017,3,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,12.13333333,9.578993,76.80692369,1009.23217,59.3098376,4.52542185,160.762659,6.923154522,0.46090828,Large Urban Areas,0.005072821,14.49298793
2017,3,Aberdeen Errol Place,Rest,394395.8,807391.98,13.61612903,9.64374,76.76320352,1009.210182,57.79787426,4.54531001,163.6589864,7.135230823,0.36742856,Large Urban Areas,0.00673403,76.62294631
2017,3,Aberdeen King Street,Roadside,394333,808770,15.09259259,9.500836,76.98082638,1009.201782,55.56120011,4.447316474,164.1907414,7.173560711,0.5530038,Large Urban Areas,0.003834391,9.599338545
2017,3,Aberdeen Market Street 2,Roadside,394551.62,805673.18,14.3483871,10.24421,77.03647636,1009.226776,58.10740049,4.523453358,164.2197518,7.145317031,0.19554008,Large Urban Areas,0.003636668,7.363513475
2017,3,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,16.82903226,9.877845,76.78325257,1009.22572,59.66987961,4.482114589,162.5617977,7.046461499,0.27113896,Large Urban Areas,0.008104862,13.61053035
2017,3,Aberdeen Wellington Road,Roadside,394410.99,804813.2,16.99032258,9.665728,77.28576307,1009.23451,60.07893735,4.802009337,163.5387755,6.974299129,0.39856508,Large Urban Areas,0.003937631,9.754705711
2017,3,Alloa A907,Roadside,288689,693068,NA,9.885803,83.39693227,1010.299112,95.46438505,4.314709181,110.6438195,7.068054588,0.47586072,Other Urban Areas,0.003683758,2.820852372
2017,3,Angus Forfar Glamis Road,Roadside,345249,750386,11.98,9.756981,81.44067289,1009.689974,48.63538456,4.062285659,134.3413337,6.261324433,0.57669408,Rural Areas,0.003173635,13.91187362
2017,3,Auchencorth Moss,Rest,322165.87,656128.11,6.161290323,7.490603,83.55289865,1010.420736,77.39957228,4.87533359,123.0105825,5.819776591,0.55645372,Rural Areas,1.32E-05,1330.025786
2017,3,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,14.10645161,9.052108,80.78640731,1009.810968,53.45061106,4.104894511,137.9682985,7.515899896,0.36194276,Rural Areas,0.003627088,11.47388376
2017,3,Dundee Lochee Road,Kerbside,338859.24,730774.79,23.69354839,9.203027,80.88552993,1009.81407,55.55325514,4.518737891,136.3273021,6.954299322,0.45066676,Rural Areas,0.006951698,3.659449659
2017,3,Dundee Mains Loan,Rest,340970.55,731892.31,11.08387097,9.52619,80.71924803,1009.805935,56.49702164,4.607843196,136.4429439,7.075083168,0.48349296,Rural Areas,0.006844089,215.8970495
2017,3,Dundee Meadowside,Roadside,340243.04,730658.37,18.0516129,9.880889,80.77164802,1009.811586,55.3011175,4.106849844,137.636511,7.442266248,0.3646152,Rural Areas,0.005311166,5.225675715
2017,3,Dundee Seagate,Kerbside,340486.33,730446.2,17.05185185,9.880889,80.77164802,1009.811586,55.3011175,4.106849844,137.636511,7.442266248,0.15719595,Rural Areas,0.005311166,6.829277012
2017,3,Dundee Whitehall Street,Roadside,340277.72,730154.91,16.92580645,9.880889,80.77164802,1009.811586,55.3011175,4.106849844,137.636511,7.442266248,0.15719595,Rural Areas,0.005311166,72.37791012
2017,3,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,12.85806452,9.317461,82.12757245,1010.227908,73.2226679,3.966364986,113.3386643,7.780321116,0.50552564,Other Urban Areas,0.002783678,8.746726285
2017,3,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,15.43548387,9.154591,84.50050972,1010.36629,95.85923421,4.085394719,109.7783002,6.99692755,0.55951008,Rural Areas,0.002942797,9.571084396
2017,3,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,18.7516129,9.659851,84.17410344,1010.416368,88.55535654,4.137686284,107.0141516,7.036315456,0.5137394,Rural Areas,0.002780925,9.929695603
2017,3,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,14.64827586,9.480764,84.60376397,1010.397572,101.0185531,4.074692762,108.7276179,6.890221108,0.50280296,Rural Areas,0.003071849,9.422364395
2017,3,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,16.25806452,8.84555,85.11340601,1010.353677,108.8242051,3.73552194,112.3914643,6.97280612,0.56569092,Rural Areas,0.00275375,9.562910204
2017,3,East Lothian Musselburgh N High St,Roadside,333941,672836,13.66451613,11.29794,82.95913484,1010.276703,46.62996983,4.94534373,135.6644109,7.608713885,0.6476066,Large Urban Areas,0.004874325,11.03844802
2017,3,Edinburgh Currie,Rest,317575.4,667874.3,6.829032258,10.39005,82.32257343,1010.263941,67.31100842,4.865827526,131.0096734,6.853415326,0.5847642,Large Urban Areas,0.002499022,367.6985473
2017,3,Edinburgh Glasgow Road,Roadside,313101,672651,20.07741935,11.48798,81.78102269,1010.214846,54.21056731,4.253886841,137.3033337,7.157479565,0.52729652,Rural Areas,0.0001105,7.179777766
2017,3,Edinburgh Nicolson Street,Roadside,326150,673046,NA,11.05821,80.65041809,1010.241307,43.83676681,5.563849147,136.194191,7.571482998,0.40805732,Large Urban Areas,0.007794278,7.022324952
2017,3,Edinburgh Queen Street,Roadside,324825.48,674079.54,NA,11.23287,80.62666457,1010.226908,46.30196865,5.427916451,137.9493536,7.597801696,0.38039696,Rural Areas,0.008877014,15.17135145
2017,3,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,22.93225806,11.20262,80.96187046,1010.208914,44.36009661,5.087840633,137.6687399,7.268404756,0.59327532,Rural Areas,0.003814914,8.259895052
2017,3,Edinburgh Salamander St,Roadside,327613.24,676342.55,21.62580645,12.06079,81.97579807,1010.22303,40.50744994,5.870570276,140.5216935,7.623667947,0.43782204,Rural Areas,0.005604468,7.082331756
2017,3,Edinburgh St John's Road,Kerbside,320079.88,672902.79,15.46774194,11.09536,80.49296358,1010.228644,42.18955845,4.832122597,135.7052464,7.455925479,0.48664976,Rural Areas,0.00438311,14.36624253
2017,3,Edinburgh St Leonards,Rest,326264.3,673136.49,12.21818182,11.05821,80.65041809,1010.241307,43.83676681,5.563849147,136.194191,7.571482998,0.40805732,Rural Areas,0.007794278,44.11561169
2017,3,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,12.06079,81.97579807,1010.22303,40.50744994,5.870570276,140.5216935,7.623667947,0.43782204,Rural Areas,0.005604468,90.90101946
2017,3,Falkirk Banknock,Roadside,277247,679027,12.19032258,9.006627,84.00962185,1010.346103,124.2008017,4.372771262,118.5061061,6.616779752,0.6313006,Rural Areas,0.000169818,6.806042503
2017,3,Falkirk Graham's Road,Roadside,288822,680241,15.12580645,9.925481,82.81316795,1010.302305,77.28570574,4.321857271,120.2439658,7.268751114,0.46883504,Rural Areas,0.00231054,18.15367331
2017,3,Falkirk Grangemouth MC,Rest,292818.05,682006.92,13.5483871,10.53087,82.35640811,1010.265356,62.98260178,4.463713926,119.4690844,7.649352491,0.37849724,Rural Areas,0.000485905,43.16050621
2017,3,Falkirk Haggs,Roadside,278977,679271,15.95483871,10.85165,83.91761991,1010.344722,122.7938502,4.247969463,119.2159245,6.739124314,0.5955642,Other Urban Areas,0.001150117,6.344912512
2017,3,Falkirk Hope St,Roadside,288688.39,680219.33,NA,9.925481,82.81316795,1010.302305,77.28570574,4.321857271,120.2439658,7.268751114,0.46883504,Rural Areas,0.00231054,9.767545758
2017,3,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,14.69333333,10.00609,82.86069097,1010.299288,76.54796904,4.288734078,120.4996705,7.261170995,0.46717316,Other Urban Areas,0.003867836,7.609453912
2017,3,Falkirk West Bridge Street,Roadside,288457,680064,14.23,9.925481,82.81316795,1010.302305,77.28570574,4.321857271,120.2439658,7.268751114,0.46883504,Other Urban Areas,0.00231054,7.354256285
2017,3,Fife Cupar,Roadside,337369.34,714578.52,16.83870968,10.01252,82.45977164,1009.950882,47.54469885,3.786610401,125.9556338,6.943696379,0.5003416,Rural Areas,0.003013702,6.010415946
2017,3,Fife Dunfermline,Roadside,309924.49,687724.72,12,10.44966,82.22709331,1010.163367,78.9479889,5.836597915,112.7971672,6.662364577,0.5492736,Rural Areas,0.002762206,11.15464231
2017,3,Fife Kirkcaldy,Roadside,329143.57,692986.35,10.54193548,8.758469,82.98654739,1010.149981,48.35725816,5.633292848,120.6081813,7.460425435,0.4751614,Rural Areas,0.002050892,11.68128734
2017,3,Fife Rosyth,Roadside,311770.51,683501.59,13.27692308,11.0711,81.92741173,1010.157598,53.10158353,5.442475958,127.020733,7.269633693,0.55662644,Rural Areas,0.003697945,10.58146139
2017,3,Glasgow Abercromby Street,Roadside,260421.31,664179.65,17.65333333,10.42527,82.13072214,1010.470131,71.40769262,3.497345458,108.6469966,7.942340389,0.58555024,Rural Areas,0.005107526,5.364922366
2017,3,Glasgow Anderston,Rest,257940.81,665497.95,19.2,12.45685,82.39601705,1010.448387,71.56597955,3.691059832,107.9225674,7.967352001,0.2512907,Rural Areas,0.007222251,46.64159378
2017,3,Glasgow Broomhill,Roadside,255030.58,667194.37,20.28,9.873425,82.72526923,1010.416089,78.58273655,3.815865007,106.8399265,7.649351528,0.4470844,Rural Areas,0.007732988,11.13139765
2017,3,Glasgow Burgher St,Roadside,262549.48,664168.91,14.84285714,9.878282,82.19894314,1010.475224,69.28410627,3.509089674,108.6375279,7.79438446,0.4982762,Rural Areas,0.003110434,8.538160264
2017,3,Glasgow Byres Road,Roadside,256526.91,666936.95,16.93548387,10.03584,82.64104059,1010.433772,74.08657935,3.732350524,107.5749797,7.816017853,0.36781536,Rural Areas,0.008401932,9.448460622
2017,3,Glasgow Dumbarton Road,Roadside,255030,666608,20.11290323,10.45221,82.6945052,1010.424431,78.1053392,3.635199477,107.7326774,7.787293801,0.36577904,Large Urban Areas,0.010551443,9.621623143
2017,3,Glasgow High Street,Roadside,260014.1,665348.9,16.53225806,11.82618,82.24875226,1010.463494,74.7395071,3.846782216,107.55684,7.741340954,0.37476636,Large Urban Areas,0.005168476,13.7337869
2017,3,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,11.52777,82.32875958,1010.454393,70.310004,3.829216583,107.5882817,7.88519023,0.28473892,Rural Areas,0.003988892,286.6771733
2017,3,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,15.20526316,9.623415,82.45893818,1010.464312,79.05015194,3.491987362,109.9154276,7.569255989,0.40151692,Rural Areas,0.007009056,9.431613068
2017,3,Glasgow Townhead,Rest,259692.6,665899.13,16.6483871,10.3272,82.30931971,1010.459448,73.08231603,3.783358193,107.7577161,7.86771946,0.37476636,Rural Areas,0.008317007,286.2007658
2017,3,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,12.04193548,8.40371,84.18535147,1010.448004,105.6350364,3.420681075,113.2248278,7.116438593,0.60848136,Rural Areas,0.000653588,703.3625679
2017,3,Grangemouth,Industrial,293829.88,681020.65,13.66774194,9.992306,82.3840427,1010.260411,62.68500373,4.544229891,120.2150485,7.644287278,0.4472826,Rural Areas,0.002770024,276.6920559
2017,3,Inverclyde Greenock A8,Roadside,229331.5,675714.7,13.30322581,8.091987,81.93486086,1010.198635,125.1079115,4.781088133,108.5019047,7.408392727,0.47631676,Other Urban Areas,0.003118432,2.984158052
2017,3,Inverness,Roadside,265708.85,845668.85,NA,7.369451,78.95294715,1008.837309,53.16795507,3.408826326,140.1246021,6.935269837,0.44033188,Rural Areas,0.003356611,9.161786596
2017,3,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,NA,10.20733,83.59842684,1010.447213,87.26343333,5.188458262,108.7716414,6.478654559,0.47862104,Other Urban Areas,0.003599101,14.81314762
2017,3,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,18,10.51331,83.71854967,1010.457738,92.07535599,4.873906282,109.1823052,6.663811748,0.57045964,Rural Areas,0.000471773,3.193975307
2017,3,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,NA,9.796994,83.34271225,1010.458621,73.91584985,4.475443556,108.7821789,6.863538808,0.39834332,Other Urban Areas,0.003461161,11.55067351
2017,3,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,13.48064516,10.80282,82.89318729,1010.47231,73.11455854,4.352029513,107.8765592,7.002211657,0.41331088,Rural Areas,0.004146405,16.13114014
2017,3,N Lanarkshire Croy,Roadside,272770.4,675740.3,10.55,9.066014,83.89026312,1010.378316,126.9868359,4.347536053,110.0564479,6.81379527,0.53364396,Other Urban Areas,0.001121344,9.039749229
2017,3,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,10.00769231,10.46679,82.98856851,1010.473623,70.81967494,4.174397448,108.3945529,7.07615372,0.458169,Other Urban Areas,0.005200842,32.05366888
2017,3,N Lanarkshire Moodiesburn,Roadside,269929,670386,9.485714286,9.37807,84.29803893,1010.425447,102.2518334,4.307500855,108.1707495,6.795039143,0.57354636,Other Urban Areas,0.002759536,11.22300763
2017,3,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,16.4,10.55264,83.39437502,1010.517742,81.86819923,3.723123468,110.500637,7.007226928,0.43367628,Rural Areas,0.002816091,81.53773543
2017,3,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,10.55264,83.39437502,1010.517742,81.86819923,3.723123468,110.500637,7.007226928,0.50683192,Large Urban Areas,0.002816091,7.076146906
2017,3,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,10.55264,83.39437502,1010.517742,81.86819923,3.723123468,110.500637,7.007226928,0.50683192,Rural Areas,0.002816091,34.31780023
2017,3,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,18.296,12.17497,82.85118373,1010.479706,71.57425178,4.038661482,108.2960065,7.175130022,0.46048672,Other Urban Areas,0.000753058,19.7483369
2017,3,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,NA,11.92745,83.12309428,1010.490006,65.41012717,3.444406011,110.3821167,7.40606728,0.53681156,Large Urban Areas,0.003140168,19.34483261
2017,3,North Ayrshire Irvine High St,Kerbside,232142,638892,15.80645161,8.512428,81.8899261,1010.184932,86.4188751,5.059290652,120.0839952,7.764976469,0.4904042,Other Urban Areas,0.002975473,142.8479924
2017,3,Paisley Gordon Street,Roadside,248316.83,663615.52,17.77931034,9.134963,83.65123038,1010.399841,99.46259047,3.613729363,110.2229468,7.871966571,0.59045212,Rural Areas,0.004186693,13.50052293
2017,3,Paisley St James Street,Roadside,248174.75,664319.96,15.80322581,9.472651,83.55393414,1010.392685,100.1314296,3.573031534,109.5700445,7.903757644,0.51552552,Rural Areas,0.002613825,7.873088614
2017,3,Perth Atholl Street,Roadside,311577.28,723931.02,22.93870968,9.288207,82.47567906,1010.062641,53.8097562,3.156231985,120.8831609,6.991127334,0.52694984,Rural Areas,0.005293397,7.541035454
2017,3,Perth Crieff,Roadside,286363,721614,13.06774194,8.82336,84.00793175,1010.170895,79.56675671,4.138964207,129.1042028,6.35835861,0.55813592,Rural Areas,0.002977793,8.087489738
2017,3,Perth High Street,Roadside,311680.93,723624.9,15.12258065,9.288207,82.47567906,1010.062641,53.8097562,3.156231985,120.8831609,6.991127334,0.50738504,Rural Areas,0.005293397,319.1852353
2017,3,Perth Muirton,Rest,310659.25,725658.62,11.2,9.278173,82.37638763,1010.048555,59.8763448,2.940720893,122.1672984,6.856778638,0.54298808,Rural Areas,0.002980778,438.0899472
2017,3,Renfrew Cockels Loan,Roadside,250464,665933,18.10645161,10.41017,83.32244481,1010.39608,80.90943843,3.757823524,107.765025,7.578484404,0.59633348,Large Urban Areas,0.000853437,26.41545805
2017,3,Renfrew Johnston,Roadside,242983.8,663178.1,NA,8.924343,84.82408247,1010.378518,124.7705485,3.227149795,116.3111778,7.373065144,0.56301012,Rural Areas,0.001728481,10.57148928
2017,3,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,7.79741,81.37670682,1010.271685,77.10142255,5.299059951,122.7828,7.747494053,0.43796476,Rural Areas,0.003345996,314.4604262
2017,3,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,7.79741,81.37670682,1010.271685,77.10142255,5.299059951,122.7828,7.747494053,0.43796476,Rural Areas,0.003345996,20.8577063
2017,3,South Lanarkshire Blantyre,Roadside,268916,657605,NA,9.957892,83.42714322,1010.512545,76.27007058,3.362015203,112.6339554,7.20260513,0.51415456,Other Urban Areas,0.004454434,11.11249079
2017,3,South Lanarkshire Cambuslang,Kerbside,264319,660519,18.14516129,9.812261,83.11315915,1010.497402,71.92860518,3.262134639,111.7307783,7.556542537,0.66861096,Large Urban Areas,0.003233043,7.878133166
2017,3,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,16.04285714,10.01843,83.41445178,1010.509986,87.09912042,4.246458603,111.8529295,6.684689235,0.60235936,Rural Areas,0.003973742,4.914430819
2017,3,South Lanarkshire Hamilton,Roadside,272298,655289,16.41612903,10.50894,83.57252965,1010.522306,74.2637625,3.002936434,113.8323038,7.25921785,0.44834176,Other Urban Areas,0.00234688,6.74367849
2017,3,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,12.16129032,8.995927,86.15283933,1010.63139,73.19235387,5.918117845,109.1947087,6.203201702,0.54467116,Rural Areas,0.002406169,3.606069758
2017,3,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,18.43103448,12.02703,82.94167097,1010.505338,83.23472253,3.032174032,111.6668909,7.494428303,0.47462208,Rural Areas,0.000329703,35.00838955
2017,3,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,16.93548387,10.46772,82.63307192,1010.487447,71.48737029,3.398475852,110.7442838,7.61462452,0.4520788,Rural Areas,0.004255575,10.42225267
2017,3,South Lanarkshire Uddingston,Roadside,269657,660305.7,13.86774194,9.944023,83.16046986,1010.495174,68.97011392,3.348376592,110.8665588,7.405216538,0.52315728,Other Urban Areas,0.003043487,7.476428806
2017,3,Stirling Craig's Roundabout,Roadside,279955,693012,15.8483871,9.076556,83.4329722,1010.253313,83.42910133,4.015316985,121.0850467,7.64641243,0.46204176,Other Urban Areas,0.003768081,23.09566273
2017,3,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,10.27741935,9.374695,84.53827376,1010.337542,99.64122633,4.155004911,109.8331022,6.934247469,0.62916972,Rural Areas,0.003248761,29.32199251
